age,workclass,education,educationnum,maritalstatus,occupation,relationship,race,sex,hoursperweek,country,income
41,private,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,40,united-states,>50k
21,state-gov,some-college,10,never-married,adm-clerical,own-child,white,female,35,united-states,<=50k
37,federal-gov,hs-grad,9,married-civ-spouse,adm-clerical,husband,white,male,40,england,>50k
35,private,11th,7,married-civ-spouse,craft-repair,husband,white,male,40,united-states,<=50k
47,private,9th,5,married-civ-spouse,machine-op-inspct,husband,black,male,56,empty,<=50k
41,private,some-college,10,never-married,farming-fishing,not-in-family,white,male,40,united-states,<=50k
50,self-emp-not-inc,hs-grad,9,divorced,prof-specialty,not-in-family,asian-pac-islander,female,60,vietnam,<=50k
26,self-emp-inc,hs-grad,9,never-married,sales,own-child,white,male,50,united-states,<=50k
36,local-gov,some-college,10,married-civ-spouse,tech-support,husband,white,male,42,united-states,>50k
47,private,some-college,10,married-civ-spouse,prof-specialty,husband,white,male,40,scotland,>50k
51,private,some-college,10,divorced,exec-managerial,unmarried,black,female,50,united-states,<=50k
40,self-emp-inc,bachelors,13,divorced,exec-managerial,not-in-family,white,male,40,united-states,<=50k
56,private,bachelors,13,married-civ-spouse,craft-repair,husband,white,male,40,united-states,<=50k
50,private,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,40,united-states,<=50k
28,private,9th,5,married-civ-spouse,machine-op-inspct,husband,white,male,42,united-states,<=50k
28,private,hs-grad,9,married-civ-spouse,machine-op-inspct,husband,white,male,40,united-states,<=50k
19,self-emp-not-inc,11th,7,never-married,adm-clerical,own-child,white,female,30,united-states,<=50k
44,private,hs-grad,9,married-civ-spouse,machine-op-inspct,husband,white,male,40,united-states,<=50k
47,private,some-college,10,married-civ-spouse,exec-managerial,husband,white,male,40,united-states,>50k
31,private,some-college,10,married-civ-spouse,machine-op-inspct,husband,white,male,40,united-states,<=50k
61,private,11th,7,married-civ-spouse,other-service,husband,white,male,40,united-states,>50k
21,private,some-college,10,never-married,adm-clerical,own-child,white,female,40,united-states,<=50k
26,private,bachelors,13,married-civ-spouse,other-service,husband,white,male,45,united-states,>50k
58,private,hs-grad,9,married-civ-spouse,adm-clerical,wife,white,female,40,united-states,>50k
35,private,bachelors,13,married-spouse-absent,prof-specialty,not-in-family,asian-pac-islander,female,40,philippines,<=50k
35,private,assoc-voc,11,never-married,adm-clerical,not-in-family,black,female,40,united-states,<=50k
33,private,bachelors,13,married-civ-spouse,sales,husband,white,male,55,united-states,>50k
38,self-emp-not-inc,some-college,10,divorced,machine-op-inspct,unmarried,white,male,40,united-states,<=50k
50,self-emp-not-inc,assoc-voc,11,never-married,other-service,not-in-family,white,male,50,united-states,<=50k
66,private,some-college,10,married-civ-spouse,tech-support,husband,white,male,40,united-states,>50k
36,local-gov,some-college,10,married-civ-spouse,protective-serv,husband,white,male,40,united-states,>50k
33,private,11th,7,never-married,sales,not-in-family,white,female,40,united-states,<=50k
55,federal-gov,masters,14,married-civ-spouse,exec-managerial,husband,white,male,60,united-states,>50k
46,private,hs-grad,9,married-civ-spouse,machine-op-inspct,husband,white,male,40,united-states,<=50k
36,private,assoc-acdm,12,never-married,craft-repair,not-in-family,white,male,40,united-states,<=50k
41,empty,12th,8,divorced,empty,not-in-family,white,female,40,canada,<=50k
30,private,hs-grad,9,divorced,other-service,unmarried,white,female,32,united-states,<=50k
29,private,12th,8,never-married,exec-managerial,not-in-family,white,male,42,england,<=50k
60,empty,some-college,10,widowed,empty,not-in-family,black,female,40,united-states,<=50k
24,private,hs-grad,9,separated,sales,unmarried,white,female,48,united-states,<=50k
42,self-emp-not-inc,some-college,10,separated,other-service,unmarried,black,female,50,united-states,<=50k
26,private,hs-grad,9,separated,exec-managerial,own-child,white,female,40,united-states,<=50k
37,private,bachelors,13,married-civ-spouse,prof-specialty,husband,white,male,40,united-states,<=50k
27,private,5th-6th,3,never-married,farming-fishing,unmarried,white,male,48,guatemala,<=50k
26,private,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,48,united-states,<=50k
23,private,assoc-voc,11,never-married,craft-repair,unmarried,white,male,50,united-states,<=50k
60,private,masters,14,married-civ-spouse,exec-managerial,husband,white,male,60,united-states,>50k
49,federal-gov,hs-grad,9,divorced,adm-clerical,unmarried,black,female,40,united-states,<=50k
46,private,some-college,10,married-civ-spouse,adm-clerical,husband,white,male,40,united-states,<=50k
21,private,hs-grad,9,never-married,machine-op-inspct,not-in-family,white,male,40,united-states,<=50k
48,self-emp-not-inc,prof-school,15,married-civ-spouse,craft-repair,husband,white,male,60,united-states,<=50k
70,self-emp-inc,9th,5,divorced,sales,not-in-family,white,male,45,united-states,<=50k
44,local-gov,masters,14,never-married,prof-specialty,own-child,white,female,55,united-states,<=50k
58,private,bachelors,13,married-civ-spouse,sales,husband,white,male,40,united-states,<=50k
41,private,assoc-acdm,12,divorced,exec-managerial,not-in-family,black,female,40,jamaica,<=50k
28,private,10th,6,divorced,handlers-cleaners,not-in-family,white,male,40,united-states,<=50k
65,private,11th,7,married-civ-spouse,handlers-cleaners,husband,white,male,20,united-states,<=50k
35,self-emp-not-inc,hs-grad,9,married-civ-spouse,craft-repair,other-relative,white,male,35,ireland,<=50k
82,private,5th-6th,3,widowed,other-service,unmarried,white,male,20,united-states,<=50k
48,self-emp-not-inc,some-college,10,married-civ-spouse,transport-moving,husband,white,male,50,united-states,>50k
42,private,hs-grad,9,married-civ-spouse,other-service,husband,white,male,40,united-states,<=50k
54,private,some-college,10,married-civ-spouse,handlers-cleaners,husband,black,male,40,united-states,<=50k
22,private,some-college,10,never-married,handlers-cleaners,own-child,white,male,40,united-states,<=50k
43,self-emp-not-inc,some-college,10,married-civ-spouse,farming-fishing,husband,white,male,84,united-states,<=50k
17,private,9th,5,never-married,other-service,own-child,white,female,35,united-states,<=50k
46,self-emp-not-inc,hs-grad,9,divorced,transport-moving,not-in-family,white,male,50,united-states,<=50k
59,private,some-college,10,married-civ-spouse,tech-support,husband,white,male,40,united-states,>50k
37,private,hs-grad,9,married-civ-spouse,handlers-cleaners,husband,white,male,40,united-states,<=50k
47,empty,hs-grad,9,married-civ-spouse,empty,not-in-family,white,female,35,united-states,<=50k
31,private,hs-grad,9,never-married,sales,unmarried,black,female,24,united-states,<=50k
23,private,hs-grad,9,never-married,adm-clerical,own-child,white,female,40,united-states,<=50k
63,private,preschool,1,married-civ-spouse,prof-specialty,husband,other,male,30,mexico,<=50k
44,private,prof-school,15,divorced,prof-specialty,not-in-family,white,male,55,united-states,>50k
30,private,prof-school,15,married-civ-spouse,prof-specialty,husband,white,male,60,united-states,>50k
23,private,some-college,10,never-married,prof-specialty,own-child,white,male,20,united-states,<=50k
24,private,some-college,10,never-married,sales,own-child,white,female,40,united-states,<=50k
34,private,some-college,10,never-married,handlers-cleaners,other-relative,white,male,20,united-states,<=50k
37,private,some-college,10,married-civ-spouse,craft-repair,husband,white,male,65,united-states,<=50k
24,private,11th,7,never-married,machine-op-inspct,unmarried,white,female,40,united-states,<=50k
32,private,hs-grad,9,divorced,machine-op-inspct,own-child,black,female,40,united-states,<=50k
42,self-emp-not-inc,hs-grad,9,married-civ-spouse,craft-repair,husband,black,male,25,jamaica,<=50k
20,private,some-college,10,never-married,other-service,own-child,white,female,10,united-states,<=50k
37,private,some-college,10,never-married,transport-moving,unmarried,white,female,20,puerto-rico,<=50k
47,federal-gov,hs-grad,9,divorced,adm-clerical,not-in-family,white,female,40,united-states,<=50k
25,private,9th,5,never-married,farming-fishing,other-relative,white,male,45,mexico,<=50k
60,private,hs-grad,9,married-civ-spouse,sales,husband,white,male,50,united-states,<=50k
32,local-gov,bachelors,13,married-civ-spouse,adm-clerical,wife,white,female,40,united-states,<=50k
33,state-gov,10th,6,married-civ-spouse,other-service,husband,white,male,40,united-states,<=50k
71,private,bachelors,13,never-married,exec-managerial,not-in-family,white,female,14,united-states,<=50k
55,local-gov,some-college,10,divorced,exec-managerial,not-in-family,amer-indian-eskimo,female,40,united-states,<=50k
85,self-emp-not-inc,hs-grad,9,widowed,sales,not-in-family,white,female,50,united-states,<=50k
57,self-emp-not-inc,7th-8th,4,married-civ-spouse,prof-specialty,husband,white,male,40,empty,<=50k
25,private,some-college,10,never-married,craft-repair,own-child,white,male,55,united-states,<=50k
58,private,some-college,10,married-civ-spouse,craft-repair,husband,white,male,40,united-states,>50k
57,private,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,40,united-states,<=50k
30,private,assoc-voc,11,divorced,prof-specialty,unmarried,white,female,36,united-states,<=50k
19,private,11th,7,divorced,sales,unmarried,white,female,20,united-states,<=50k
40,private,some-college,10,married-civ-spouse,prof-specialty,husband,white,male,40,united-states,>50k
28,private,hs-grad,9,never-married,protective-serv,unmarried,amer-indian-eskimo,female,40,united-states,<=50k
43,federal-gov,bachelors,13,married-civ-spouse,prof-specialty,husband,white,male,40,united-states,<=50k
40,empty,hs-grad,9,married-civ-spouse,empty,wife,white,female,35,united-states,>50k
19,private,hs-grad,9,never-married,other-service,own-child,white,female,15,united-states,<=50k
24,private,hs-grad,9,never-married,exec-managerial,not-in-family,white,male,38,united-states,<=50k
34,private,bachelors,13,never-married,sales,not-in-family,white,male,65,united-states,>50k
22,private,hs-grad,9,never-married,other-service,not-in-family,white,female,40,united-states,<=50k
64,self-emp-not-inc,assoc-voc,11,married-civ-spouse,farming-fishing,husband,white,male,55,united-states,<=50k
55,empty,7th-8th,4,married-civ-spouse,empty,husband,white,male,40,empty,<=50k
26,private,11th,7,married-civ-spouse,craft-repair,husband,white,male,40,united-states,<=50k
80,private,hs-grad,9,married-spouse-absent,adm-clerical,not-in-family,white,female,16,united-states,<=50k
79,local-gov,doctorate,16,widowed,prof-specialty,unmarried,white,female,40,united-states,<=50k
58,self-emp-not-inc,bachelors,13,married-civ-spouse,exec-managerial,husband,white,male,40,united-states,>50k
43,private,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,40,united-states,>50k
46,private,hs-grad,9,divorced,other-service,not-in-family,white,male,25,united-states,<=50k
35,private,hs-grad,9,married-civ-spouse,exec-managerial,wife,white,female,40,united-states,>50k
43,self-emp-inc,bachelors,13,married-civ-spouse,sales,husband,white,male,60,united-states,>50k
68,private,some-college,10,widowed,exec-managerial,not-in-family,white,female,45,united-states,<=50k
34,state-gov,bachelors,13,married-civ-spouse,prof-specialty,wife,white,female,45,united-states,>50k
37,private,bachelors,13,married-civ-spouse,craft-repair,husband,asian-pac-islander,male,40,cambodia,>50k
22,private,hs-grad,9,never-married,sales,own-child,black,female,40,united-states,<=50k
32,private,hs-grad,9,married-civ-spouse,transport-moving,husband,white,male,55,united-states,<=50k
65,self-emp-not-inc,10th,6,married-civ-spouse,craft-repair,husband,white,male,40,united-states,<=50k
28,private,some-college,10,never-married,machine-op-inspct,own-child,white,male,60,united-states,<=50k
37,private,hs-grad,9,married-civ-spouse,transport-moving,husband,asian-pac-islander,male,40,empty,<=50k
40,self-emp-inc,bachelors,13,never-married,prof-specialty,not-in-family,white,female,45,united-states,<=50k
40,private,11th,7,never-married,other-service,other-relative,white,male,40,united-states,<=50k
52,private,hs-grad,9,separated,other-service,other-relative,white,female,20,united-states,<=50k
35,private,some-college,10,married-civ-spouse,craft-repair,husband,white,male,60,united-states,<=50k
62,self-emp-not-inc,5th-6th,3,married-civ-spouse,farming-fishing,husband,white,male,30,united-states,<=50k
49,private,assoc-voc,11,married-civ-spouse,handlers-cleaners,husband,white,male,45,united-states,<=50k
49,private,hs-grad,9,divorced,machine-op-inspct,other-relative,white,female,55,united-states,<=50k
45,private,hs-grad,9,separated,exec-managerial,not-in-family,white,female,40,united-states,<=50k
37,private,1st-4th,2,married-spouse-absent,farming-fishing,other-relative,white,male,77,mexico,<=50k
36,local-gov,assoc-voc,11,married-civ-spouse,protective-serv,husband,white,male,53,united-states,>50k
36,private,10th,6,married-civ-spouse,craft-repair,husband,white,male,70,mexico,<=50k
25,state-gov,some-college,10,married-civ-spouse,protective-serv,husband,white,male,40,united-states,<=50k
28,self-emp-not-inc,hs-grad,9,never-married,craft-repair,not-in-family,white,male,55,united-states,<=50k
57,private,hs-grad,9,widowed,sales,unmarried,white,female,32,united-states,<=50k
46,private,hs-grad,9,married-civ-spouse,craft-repair,husband,amer-indian-eskimo,male,40,united-states,<=50k
59,private,10th,6,married-civ-spouse,transport-moving,husband,white,male,45,united-states,>50k
28,private,11th,7,married-civ-spouse,handlers-cleaners,own-child,white,male,40,united-states,<=50k
35,private,hs-grad,9,married-spouse-absent,adm-clerical,unmarried,black,female,40,united-states,<=50k
27,private,assoc-acdm,12,married-civ-spouse,craft-repair,husband,white,male,45,united-states,>50k
29,private,bachelors,13,married-civ-spouse,sales,husband,white,male,40,united-states,>50k
43,federal-gov,hs-grad,9,divorced,adm-clerical,not-in-family,white,male,40,united-states,<=50k
38,federal-gov,hs-grad,9,never-married,adm-clerical,own-child,black,female,40,united-states,<=50k
26,private,some-college,10,never-married,adm-clerical,own-child,white,female,40,united-states,<=50k
55,empty,masters,14,married-civ-spouse,empty,husband,white,male,50,united-states,>50k
36,private,hs-grad,9,separated,craft-repair,own-child,white,male,40,united-states,<=50k
37,private,some-college,10,married-civ-spouse,machine-op-inspct,husband,white,male,40,united-states,>50k
23,empty,hs-grad,9,never-married,empty,own-child,white,male,40,united-states,<=50k
34,private,hs-grad,9,married-civ-spouse,other-service,husband,white,male,30,empty,<=50k
41,private,11th,7,married-civ-spouse,protective-serv,husband,white,male,55,united-states,<=50k
44,private,assoc-voc,11,separated,prof-specialty,not-in-family,white,female,40,dominican-republic,<=50k
48,self-emp-not-inc,assoc-voc,11,divorced,exec-managerial,not-in-family,white,female,50,united-states,<=50k
43,local-gov,bachelors,13,divorced,prof-specialty,unmarried,black,female,42,united-states,<=50k
57,federal-gov,bachelors,13,married-civ-spouse,prof-specialty,husband,white,male,40,united-states,>50k
44,local-gov,hs-grad,9,married-civ-spouse,adm-clerical,other-relative,white,female,40,united-states,<=50k
28,private,hs-grad,9,never-married,other-service,own-child,white,male,40,united-states,<=50k
55,private,10th,6,widowed,craft-repair,unmarried,black,female,40,united-states,<=50k
30,private,hs-grad,9,separated,adm-clerical,unmarried,black,female,40,united-states,<=50k
31,private,doctorate,16,married-civ-spouse,prof-specialty,husband,asian-pac-islander,male,50,thailand,>50k
21,empty,some-college,10,never-married,empty,own-child,white,male,70,united-states,<=50k
50,self-emp-inc,prof-school,15,married-civ-spouse,prof-specialty,husband,white,male,45,united-states,>50k
43,self-emp-not-inc,bachelors,13,married-civ-spouse,farming-fishing,husband,white,male,70,united-states,>50k
33,private,hs-grad,9,never-married,machine-op-inspct,not-in-family,other,male,50,united-states,<=50k
23,federal-gov,assoc-voc,11,married-civ-spouse,handlers-cleaners,husband,white,male,25,united-states,<=50k
35,private,bachelors,13,married-civ-spouse,farming-fishing,husband,white,male,65,yugoslavia,>50k
18,private,some-college,10,never-married,other-service,own-child,white,male,15,united-states,<=50k
21,empty,some-college,10,never-married,empty,unmarried,other,female,40,united-states,<=50k
33,local-gov,bachelors,13,married-civ-spouse,protective-serv,husband,black,male,70,united-states,>50k
30,federal-gov,bachelors,13,never-married,exec-managerial,other-relative,asian-pac-islander,female,45,united-states,<=50k
21,private,some-college,10,never-married,protective-serv,own-child,white,male,15,united-states,<=50k
36,local-gov,bachelors,13,married-civ-spouse,adm-clerical,wife,white,female,35,germany,>50k
38,private,some-college,10,married-civ-spouse,prof-specialty,husband,white,male,40,united-states,<=50k
24,private,assoc-voc,11,married-civ-spouse,craft-repair,husband,white,male,45,united-states,<=50k
24,private,some-college,10,married-civ-spouse,prof-specialty,husband,black,male,40,united-states,<=50k
39,private,some-college,10,divorced,protective-serv,unmarried,black,female,30,united-states,<=50k
43,self-emp-not-inc,bachelors,13,married-civ-spouse,prof-specialty,husband,white,male,21,united-states,<=50k
62,empty,masters,14,married-civ-spouse,empty,husband,white,male,2,united-states,>50k
30,state-gov,bachelors,13,never-married,adm-clerical,own-child,black,female,40,united-states,<=50k
25,private,11th,7,married-civ-spouse,transport-moving,husband,white,male,40,united-states,<=50k
45,private,hs-grad,9,married-civ-spouse,other-service,wife,white,female,35,united-states,<=50k
22,private,some-college,10,never-married,protective-serv,not-in-family,white,male,20,united-states,<=50k
26,private,some-college,10,married-civ-spouse,craft-repair,husband,white,male,40,united-states,>50k
24,private,hs-grad,9,never-married,machine-op-inspct,other-relative,black,male,45,united-states,<=50k
22,private,some-college,10,separated,sales,unmarried,white,female,43,united-states,<=50k
28,private,some-college,10,married-civ-spouse,handlers-cleaners,husband,white,male,40,mexico,<=50k
38,private,some-college,10,married-civ-spouse,craft-repair,husband,white,male,45,united-states,<=50k
68,empty,doctorate,16,married-civ-spouse,empty,husband,white,male,70,united-states,<=50k
40,local-gov,hs-grad,9,married-civ-spouse,adm-clerical,wife,white,female,40,united-states,<=50k
32,private,some-college,10,married-civ-spouse,machine-op-inspct,husband,white,male,84,united-states,>50k
31,state-gov,hs-grad,9,married-civ-spouse,adm-clerical,other-relative,white,female,35,united-states,<=50k
33,private,bachelors,13,married-civ-spouse,prof-specialty,husband,white,male,50,italy,<=50k
54,self-emp-not-inc,bachelors,13,divorced,transport-moving,not-in-family,white,male,65,united-states,<=50k
63,private,hs-grad,9,divorced,farming-fishing,not-in-family,white,male,25,united-states,<=50k
67,self-emp-not-inc,bachelors,13,married-civ-spouse,sales,husband,white,male,30,united-states,<=50k
47,private,hs-grad,9,divorced,other-service,not-in-family,black,female,14,united-states,<=50k
67,self-emp-inc,bachelors,13,widowed,other-service,unmarried,white,female,35,united-states,<=50k
33,private,hs-grad,9,married-civ-spouse,adm-clerical,wife,other,female,19,united-states,<=50k
33,local-gov,hs-grad,9,separated,other-service,own-child,white,female,80,united-states,<=50k
25,local-gov,bachelors,13,married-civ-spouse,adm-clerical,husband,white,male,40,united-states,<=50k
25,private,some-college,10,never-married,adm-clerical,not-in-family,white,female,40,united-states,<=50k
35,private,some-college,10,divorced,machine-op-inspct,unmarried,white,male,40,united-states,<=50k
35,self-emp-not-inc,hs-grad,9,married-civ-spouse,farming-fishing,husband,white,male,80,united-states,>50k
18,private,11th,7,never-married,other-service,own-child,white,male,12,united-states,<=50k
30,private,11th,7,married-civ-spouse,farming-fishing,husband,white,male,60,mexico,<=50k
29,private,10th,6,never-married,craft-repair,not-in-family,white,male,48,united-states,<=50k
40,private,assoc-acdm,12,married-civ-spouse,tech-support,husband,white,male,40,united-states,>50k
39,private,assoc-acdm,12,married-civ-spouse,tech-support,wife,white,female,45,united-states,<=50k
42,private,bachelors,13,married-civ-spouse,adm-clerical,wife,white,female,40,united-states,>50k
49,self-emp-not-inc,bachelors,13,married-civ-spouse,craft-repair,husband,white,male,50,united-states,>50k
23,private,some-college,10,never-married,other-service,own-child,white,female,40,united-states,<=50k
34,private,7th-8th,4,married-civ-spouse,transport-moving,husband,white,male,40,united-states,<=50k
31,private,some-college,10,married-civ-spouse,craft-repair,husband,white,male,50,united-states,>50k
72,empty,hs-grad,9,married-civ-spouse,empty,wife,white,female,2,united-states,<=50k
31,private,assoc-voc,11,married-civ-spouse,transport-moving,husband,white,male,30,united-states,>50k
90,private,masters,14,married-civ-spouse,prof-specialty,wife,white,female,40,united-states,>50k
27,self-emp-not-inc,bachelors,13,never-married,prof-specialty,own-child,white,female,40,united-states,<=50k
18,empty,hs-grad,9,never-married,empty,other-relative,white,male,40,united-states,<=50k
27,local-gov,hs-grad,9,never-married,prof-specialty,own-child,black,female,40,united-states,<=50k
27,self-emp-not-inc,11th,7,married-civ-spouse,exec-managerial,husband,white,male,50,united-states,<=50k
28,private,hs-grad,9,never-married,craft-repair,not-in-family,white,male,40,united-states,<=50k
40,private,hs-grad,9,never-married,adm-clerical,own-child,white,female,45,united-states,<=50k
43,local-gov,masters,14,separated,prof-specialty,unmarried,black,female,37,united-states,<=50k
26,private,hs-grad,9,married-civ-spouse,transport-moving,husband,white,male,50,united-states,<=50k
48,self-emp-not-inc,assoc-voc,11,married-civ-spouse,other-service,wife,white,female,15,united-states,<=50k
41,private,assoc-acdm,12,married-civ-spouse,farming-fishing,husband,asian-pac-islander,male,40,united-states,<=50k
32,private,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,40,germany,<=50k
23,private,hs-grad,9,never-married,craft-repair,not-in-family,white,male,40,united-states,<=50k
35,private,11th,7,married-civ-spouse,sales,husband,white,male,65,united-states,<=50k
42,private,some-college,10,married-civ-spouse,exec-managerial,husband,white,male,50,united-states,<=50k
34,private,hs-grad,9,married-civ-spouse,transport-moving,husband,white,male,40,united-states,<=50k
25,private,bachelors,13,never-married,prof-specialty,own-child,white,female,40,united-states,<=50k
34,private,some-college,10,married-civ-spouse,other-service,husband,asian-pac-islander,male,40,philippines,<=50k
39,private,hs-grad,9,widowed,adm-clerical,not-in-family,white,female,40,united-states,<=50k
33,private,hs-grad,9,never-married,machine-op-inspct,own-child,white,female,40,empty,<=50k
25,private,bachelors,13,never-married,adm-clerical,not-in-family,white,male,40,united-states,<=50k
46,private,bachelors,13,divorced,prof-specialty,not-in-family,white,male,40,united-states,<=50k
37,private,some-college,10,never-married,exec-managerial,not-in-family,black,male,40,united-states,<=50k
39,private,masters,14,married-civ-spouse,prof-specialty,husband,white,male,40,empty,>50k
38,self-emp-not-inc,hs-grad,9,married-civ-spouse,handlers-cleaners,husband,white,male,40,united-states,>50k
35,self-emp-not-inc,some-college,10,married-civ-spouse,other-service,husband,white,male,40,united-states,<=50k
49,self-emp-inc,bachelors,13,married-civ-spouse,sales,husband,white,male,50,united-states,>50k
37,private,assoc-acdm,12,married-civ-spouse,prof-specialty,wife,white,female,13,united-states,>50k
45,private,hs-grad,9,divorced,other-service,unmarried,white,female,40,united-states,<=50k
71,private,12th,8,never-married,other-service,not-in-family,white,female,40,united-states,<=50k
44,private,bachelors,13,married-civ-spouse,sales,husband,white,male,60,united-states,>50k
19,empty,some-college,10,never-married,empty,own-child,white,male,22,united-states,<=50k
38,private,assoc-voc,11,never-married,tech-support,not-in-family,white,female,40,united-states,<=50k
42,local-gov,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,40,united-states,<=50k
29,private,assoc-voc,11,married-civ-spouse,exec-managerial,husband,white,male,60,united-states,>50k
48,private,11th,7,married-civ-spouse,machine-op-inspct,husband,white,male,40,united-states,<=50k
56,self-emp-inc,assoc-voc,11,married-civ-spouse,sales,husband,white,male,54,united-states,>50k
32,federal-gov,hs-grad,9,married-civ-spouse,tech-support,husband,white,male,40,united-states,<=50k
19,private,hs-grad,9,never-married,other-service,not-in-family,white,female,30,united-states,<=50k
57,self-emp-not-inc,some-college,10,separated,sales,not-in-family,white,male,35,united-states,<=50k
55,private,10th,6,never-married,transport-moving,not-in-family,white,male,60,united-states,<=50k
48,empty,11th,7,separated,empty,unmarried,white,male,40,united-states,<=50k
46,self-emp-inc,12th,8,married-civ-spouse,craft-repair,husband,white,male,45,empty,<=50k
36,private,9th,5,separated,other-service,unmarried,black,female,40,empty,<=50k
66,private,bachelors,13,married-civ-spouse,sales,husband,white,male,50,united-states,>50k
26,private,hs-grad,9,never-married,adm-clerical,own-child,black,male,40,united-states,<=50k
62,private,bachelors,13,married-civ-spouse,prof-specialty,husband,white,male,55,united-states,>50k
31,private,bachelors,13,never-married,prof-specialty,unmarried,other,male,40,united-states,<=50k
77,empty,assoc-voc,11,married-spouse-absent,empty,not-in-family,white,female,25,united-states,<=50k
25,private,hs-grad,9,married-civ-spouse,machine-op-inspct,husband,white,male,40,united-states,<=50k
38,private,bachelors,13,married-civ-spouse,adm-clerical,husband,white,male,56,united-states,<=50k
33,private,bachelors,13,divorced,exec-managerial,not-in-family,white,female,40,united-states,<=50k
51,federal-gov,some-college,10,divorced,prof-specialty,not-in-family,black,female,40,united-states,<=50k
20,private,assoc-voc,11,never-married,farming-fishing,own-child,white,male,40,united-states,<=50k
40,federal-gov,hs-grad,9,married-civ-spouse,adm-clerical,husband,white,male,40,united-states,<=50k
20,private,10th,6,never-married,other-service,not-in-family,white,male,40,united-states,<=50k
41,local-gov,some-college,10,divorced,exec-managerial,unmarried,white,female,25,united-states,<=50k
44,private,12th,8,divorced,machine-op-inspct,unmarried,white,female,40,united-states,<=50k
35,private,hs-grad,9,married-civ-spouse,farming-fishing,husband,white,male,40,united-states,<=50k
35,self-emp-not-inc,hs-grad,9,married-spouse-absent,farming-fishing,not-in-family,white,male,60,united-states,<=50k
46,federal-gov,some-college,10,never-married,adm-clerical,unmarried,black,female,40,united-states,<=50k
24,private,some-college,10,never-married,adm-clerical,not-in-family,white,female,17,united-states,<=50k
18,private,some-college,10,never-married,other-service,own-child,white,male,40,united-states,<=50k
37,private,hs-grad,9,married-civ-spouse,machine-op-inspct,husband,white,male,40,united-states,<=50k
58,private,doctorate,16,never-married,prof-specialty,not-in-family,white,male,8,united-states,<=50k
55,private,assoc-voc,11,married-civ-spouse,adm-clerical,husband,white,male,40,united-states,<=50k
68,private,hs-grad,9,never-married,sales,not-in-family,white,female,30,united-states,<=50k
41,private,bachelors,13,married-civ-spouse,prof-specialty,husband,white,male,40,united-states,>50k
48,private,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,40,united-states,<=50k
42,empty,some-college,10,never-married,empty,not-in-family,white,male,45,united-states,<=50k
45,private,hs-grad,9,married-civ-spouse,protective-serv,husband,white,male,40,united-states,<=50k
43,private,some-college,10,married-civ-spouse,prof-specialty,husband,white,male,40,united-states,<=50k
37,private,some-college,10,married-civ-spouse,craft-repair,husband,white,male,35,united-states,<=50k
43,private,bachelors,13,married-civ-spouse,exec-managerial,husband,white,male,45,united-states,>50k
36,private,hs-grad,9,divorced,machine-op-inspct,unmarried,white,female,40,united-states,<=50k
60,private,hs-grad,9,married-civ-spouse,other-service,husband,asian-pac-islander,male,30,philippines,<=50k
27,private,hs-grad,9,divorced,craft-repair,not-in-family,white,male,50,united-states,<=50k
36,private,bachelors,13,married-civ-spouse,sales,husband,white,male,50,united-states,>50k
47,state-gov,assoc-acdm,12,married-civ-spouse,transport-moving,husband,white,male,40,united-states,<=50k
33,private,some-college,10,never-married,craft-repair,not-in-family,white,male,80,united-states,<=50k
19,state-gov,12th,8,never-married,transport-moving,own-child,black,male,20,united-states,<=50k
33,private,bachelors,13,never-married,other-service,not-in-family,asian-pac-islander,female,35,thailand,<=50k
34,private,bachelors,13,married-civ-spouse,prof-specialty,husband,white,male,40,united-states,>50k
33,private,hs-grad,9,divorced,other-service,unmarried,white,female,40,united-states,<=50k
57,private,some-college,10,divorced,sales,not-in-family,white,female,48,united-states,<=50k
60,private,assoc-acdm,12,married-civ-spouse,adm-clerical,husband,white,male,40,united-states,>50k
33,local-gov,assoc-voc,11,married-civ-spouse,tech-support,husband,white,male,40,united-states,<=50k
41,private,bachelors,13,never-married,prof-specialty,not-in-family,white,female,45,united-states,<=50k
20,self-emp-not-inc,some-college,10,never-married,prof-specialty,own-child,white,male,10,united-states,<=50k
24,state-gov,masters,14,never-married,prof-specialty,not-in-family,asian-pac-islander,male,20,india,<=50k
31,private,12th,8,never-married,farming-fishing,not-in-family,black,male,60,united-states,<=50k
38,private,hs-grad,9,married-spouse-absent,craft-repair,unmarried,white,female,40,united-states,<=50k
40,private,bachelors,13,divorced,prof-specialty,not-in-family,white,female,45,united-states,<=50k
55,state-gov,bachelors,13,married-civ-spouse,prof-specialty,husband,white,male,15,united-states,<=50k
33,private,hs-grad,9,divorced,transport-moving,not-in-family,white,male,45,united-states,<=50k
52,private,5th-6th,3,never-married,machine-op-inspct,not-in-family,white,female,40,empty,<=50k
24,local-gov,bachelors,13,never-married,prof-specialty,not-in-family,white,male,35,united-states,<=50k
46,private,bachelors,13,divorced,craft-repair,not-in-family,white,male,48,united-states,<=50k
