age,workclass,education,educationnum,maritalstatus,occupation,relationship,race,sex,hoursperweek,country,income
36,private,some-college,10,never-married,adm-clerical,not-in-family,white,female,40,united-states,<=50k
35,private,baxhelors,13,married-civ-spouse,sales,husband,white,male,52,united-states,>50k
43,private,hs-xrad,9,married-civ-spouse,transport-moving,husband,white,male,40,united-states,<=50k
29,private,some-college,10,never-married,other-service,not-in-family,black,female,30,jamaica,<=50k
57,federal-gov,prof-school,15,divorced,prof-specialty,nox-in-family,white,female,50,united-states,>50k
25,prxvate,some-college,10,never-married,exec-managerial,own-child,white,male,46,united-states,<=50k
41,empty,hs-grad,9,sepxrated,empty,not-in-family,black,female,32,united-states,<=50k
41,prixate,prof-school,15,married-civ-spouse,exec-managerial,wife,white,female,50,japan,>50k
40,private,bachelors,13,never-married,exec-managerial,not-in-family,white,male,30,canada,<=50k
52,private,9th,5,widowed,adm-clerical,unmarried,white,female,40,united-states,<=50k
22,private,hs-grad,9,never-married,craft-repair,not-in-family,whxte,male,50,united-states,<=50k
58,private,hs-grad,9,divorced,handlers-cleaners,not-in-family,white,male,40,united-states,<=50k
35,self-emp-not-inc,11th,7,divorced,exec-managerial,unmarried,white,female,84,united-states,<=5xk
40,self-emp-inc,assoc-acdm,12,divorced,sales,unmxrried,white,female,40,united-states,<=50k
42,empty,some-college,10,divorced,empty,unmarried,white,male,40,united-states,<=50k
28,private,bachelors,13,never-married,exec-managerial,not-in-family,whxte,female,40,united-states,<=50k
62,private,masters,14,never-marrxed,handlers-cleaners,not-in-family,white,male,40,united-states,<=50k
37,self-emp-inc,doctorate,16,married-civ-spouse,prof-specialty,husband,black,male,99,united-states,>50k
60,private,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,40,united-states,>50k
41,private,hs-grad,x,married-civ-spouse,exec-managerial,husband,white,male,60,united-states,<=50k
37,private,hs-grad,9,married-civ-spouse,transport-moving,husband,white,malx,40,united-states,>50k
44,private,assoc-acdm,12,never-married,farming-fishing,own-child,white,male,40,united-states,<=50k
62,private,bachelors,13,married-civ-spouse,tech-support,,white,male,38,united-states,<=50k
41,private,5th-6th,3,married-civ-spouse,other-service,husband,other,male,4x,nicaragua,<=50k
41,private,10th,,never-married,sales,own-child,white,female,40,united-states,<=50k
40,federal-gov,bachelors,13,never-married,adm-clerical,not-in-family,white,male,40,puerto-rico,<=50k
22,private,bachelors,13,never-married,sales,own-child,asian-pac-islander,male,50,taixan,<=50k
17,self-emp-inc,11th,7,never-married,prof-specialty,own-child,white,male,20,united-states,<=50k
57,private,hs-grad,9,married-civ-spouse,transport-moving,husband,white,male,40,united-states,<=50k
39,private,some-college,10,married-civ-spouse,other-service,wife,white,female,15,united-states,<=50k
18,emxty,11th,7,never-married,empty,own-child,black,male,15,united-states,<=50k
31,private,bachelors,13,never-married,prof-specialty,own-child,white,male,25,united-states,<=50k
20,private,assoc-voc,11,never-married,other-service,own-child,white,female,20,united-states,<=x0k
54,self-emp-not-inc,some-college,,divorced,sales,not-in-family,white,female,35,united-states,<=50k
19,private,hs-grad,9,never-married,adm-clerical,own-child,white,male,40,united-states,<=50k
39,private,some-college,10,never-married,tech-support,unmarried,black,female,40,united-states,<=50k
17,private,10th,6,never-married,other-service,other-relative,white,male,40,mexico,<=50k
45,private,hs-grad,9,never-married,handlers-cleaners,not-in-family,white,male,40,united-states,<=50k
19,privatx,10th,6,never-married,handlers-cleaners,own-child,white,male,39,united-states,<=50k
62,federal-gov,hs-grad,9,married-civ-spouse,adm-clerical,husband,white,male,38,united-states,<=50k
54,local-gov,some-college,10,divorced,adm-clerical,unmarried,white,female,40,united-states,<=50k
39,local-gov,hs-grad,9,divorced,handlers-cleaners,not-in-family,white,male,40,united-states,>50k
35,private,bachelors,13,married-civ-spouse,,husband,white,male,50,united-states,<=50k
27,private,10th,6,married-civ-spouse,machine-op-inspct,husband,white,male,40,united-states,<=50k
56,self-emp-not-inc,masters,14,divorced,sales,not-in-family,white,male,60,united-states,<=50k
73,empty,assoc-voc,11,married-spouse-absent,empty,not-in-family,white,female,32,united-states,<=50k
46,private,bachelors,13,never-married,adm-clerical,unmarried,asian-pac-islander,female,40,philippines,<=50k
52,private,some-college,10,never-married,exec-managerial,not-in-family,white,female,50,united-states,<=50k
40,federal-gov,masters,14,married-civ-spouse,tech-support,husband,asian-pac-islander,male,40,philippines,>50k
36,private,some-college,,divorced,exec-managerial,not-in-family,white,female,4,united-states,<=50k
45,,hs-grad,9,married-civ-spouse,transport-moving,husband,other,male,40,united-states,<=50k
24,private,bachelors,13,never-married,adm-clerical,other-relative,asian-pac-islander,female,16,united-states,<=50k
52,state-gov,assoc-voc,11,married-civ-spouse,exec-managerial,husband,white,male,40,united-states,<=50k
28,private,hs-grad,9,never-married,craft-repair,own-child,white,male,40,united-states,<=50k
19,,some-college,10,never-married,other-service,not-in-family,white,female,30,united-states,<=50k
29,private,hs-grad,9,never-married,handlers-cleaners,not-in-family,white,male,40,united-states,<=50k
40,state-gov,bachelors,13,married-civ-spouse,adm-clericxl,husband,white,male,40,united-states,<=50k
57,private,masters,14,divorced,exec-managerial,unmarried,white,male,40,united-states,>50k
44,local-gov,12th,8,married-civ-spouse,handlers-cleaners,husband,white,male,40,united-states,<=50k
30,private,hs-gxad,9,married-civ-spouse,sales,wife,white,female,30,united-states,<=50k
33,private,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,40,united-states,<=50k
38,federal-gov,hs-grad,9,married-civ-spouse,admxclerical,husband,white,male,40,united-states,<=50k
52,self-emp-not-inc,some-college,10,married-civ-spouse,exec-managerial,husband,white,malx,95,united-states,>50k
28,private,bachelors,13,married-civ-spouse,sales,husband,white,male,40,united-states,<=50k
46,self-emp-not-inc,hs-grad,9,divorced,craft-repair,own-child,white,male,50,united-states,<=50k
31,private,hs-grad,9,married-civ-spouse,traxsport-moving,husband,white,male,50,united-states,<=50k
27,private,bachelors,13,never-married,prof-specialty,not-in-family,asian-pac-islander,male,40,united-states,>50k
21,empty,assoc-acdm,12,never-married,empty,own-child,white,female,40,united-states,<=50k
45,private,some-college,,married-civ-spouse,adm-clerical,husband,white,male,40,united-states,<=50k
51,private,hs-grad,9,married-civ-sxouse,exec-managerial,husband,white,male,40,united-states,>50k
43,local-gov,masters,14,separated,prof-specialty,unmarried,black,femalx,37,united-states,<=50k
64,private,5th-6th,3,divorced,craft-repair,not-xn-family,white,male,40,united-states,<=50k
38,private,bachelors,13,married-civ-spouse,sales,husband,white,male,50,united-states,>50k
23,empty,assoc-acdm,12,never-married,empty,own-child,asian-pac-islander,male,16,philippines,<=50k
39,private,hs-grad,9,married-civ-spouse,adm-clerical,husband,white,male,24,united-states,<=50k
19,empty,some-college,10,never-married,emptx,own-child,white,male,23,united-states,<=50k
46,private,hs-grad,9,widowed,adm-clerical,unmarried,white,female,43,united-states,<=50k
55,federal-gov,bachelors,13,married-civ-sxouse,prof-specialty,husband,white,male,40,united-states,>50k
37,self-emp-inc,hs-grad,9,married-civ-spouse,exec-managerial,husband,white,male,50,united-states,>50k
60,private,10th,6,divorced,machine-op-inspct,not-in-family,white,female,40,united-states,<=50k
48,private,doctorate,16,married-civ-spouse,prof-specialty,husxand,asian-pac-islander,male,40,china,>50k
23,private,some-college,10,never-married,craft-repair,not-in-family,white,male,40,united-states,<=50k
24,private,some-college,10,married-civ-spouse,,wife,other,female,40,puerto-rico,<=50k
x0,private,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,40,united-states,>50k
59,private,masters,14,married-civ-spouse,,wife,asian-pac-islander,female,35,philippines,<=50k
57,private,masters,14,married-spouse-absent,prof-specialty,,white,female,40,united-states,<=50k
54,private,10th,6,married-civ-spouse,handlers-cleaners,husband,white,male,40,united-states,<=50k
31,private,assoc-acdm,12,divorced,adm-clerical,unmarried,white,female,41,united-states,<=50k
24,private,bachelors,13,never-married,prof-specialty,own-child,white,male,30,united-states,<=50k
37,private,hs-grad,9,married-civ-spouse,machine-op-inspct,husband,white,male,50,united-states,<=50k
33,private,hs-grad,9,married-civ-spouse,machine-op-inspct,husband,other,male,40,mexico,<=50k
44,private,masters,x4,married-civ-spouse,exec-managerial,husband,white,male,40,united-states,>50k
50,private,7th-8th,4,married-civ-spouse,craft-repair,husband,white,male,40,ecuador,<=50k
55,self-emp-not-inc,10th,6,married-civ-spouse,craft-repair,husband,white,male,18,united-states,<=50k
24,federal-gov,bachelors,,never-married,tech-support,own-child,white,female,40,empty,<=50k
55,self-emp-inc,prof-school,15,married-civ-spouse,prof-specialty,husband,white,male,,greece,>50k
39,local-gov,masters,14,married-civ-spouse,prof-specialty,husbanx,white,male,45,united-states,>50k
44,private,some-college,10,married-civ-spouse,,wife,other,female,30,mexico,>50k
24,private,hs-grad,9,married-civ-spouse,protective-serv,husband,white,male,40,united-states,<=50x
32,private,assoc-voc,11,married-civ-spouse,,husband,white,male,40,united-states,<=50k
27,private,assoc-voc,11,,handlers-cleaners,not-in-family,white,male,40,united-states,<=50k
22,privxte,bachelors,13,never-married,adm-clerical,own-child,white,female,10,united-states,<=50k
49,local-gov,hs-grad,9,married-civ-spouse,protective-serv,,white,male,40,united-states,<=50k
34,private,prof-school,15,married-civ-spouse,exec-managerial,husband,white,male,5x,empty,<=50k
51,private,5th-6th,3,separated,machine-op-inspct,unmarried,white,female,40,mexico,<=50k
36,private,10th,6,married-civ-spouse,craft-repair,husband,white,male,40,united-states,x=50k
44,self-emp-inc,some-college,10,divorced,sales,,white,male,45,united-states,>50k
56,private,xs-grad,9,married-civ-spouse,transport-moving,husband,white,male,50,united-states,<=50k
60,self-emp-not-inc,assoc-voc,11,married-civ-spouse,transport-moving,wife,white,female,15,germany,>50k
39,private,bachelors,13,never-married,salxs,not-in-family,white,male,50,united-states,<=50k
26,private,assoc-acdm,12,never-married,exec-managerial,own-child,black,female,40,united-states,<=50k
33,private,hs-grad,9,divorced,craft-repair,not-in-family,white,male,84,united-states,<=50k
27,local-gov,hs-grad,9,married-civ-spouse,handlers-cleaners,husband,white,male,40,united-states,<=50k
27,private,10th,6,never-married,craft-repair,not-in-family,white,male,30,united-states,<=50k
17,private,11th,7,never-married,other-service,own-child,black,fexale,25,united-states,<=50k
68,private,10th,6,widowed,other-service,unmarried,black,female,20,united-states,<=50k
26,private,hs-grad,9,married-civ-spouse,prof-specialty,husband,whixe,male,50,united-states,<=50k
57,state-gov,doctorate,16,divorced,prof-specialty,xot-in-family,white,male,60,united-states,>50k
61,private,7th-8th,4,widowed,farming-fishing,not-in-family,black,male,40,united-states,<=50k
29,private,hs-grad,9,divorced,farming-fishing,not-in-family,white,male,,united-states,<=50k
32,private,some-college,10,never-married,craft-repair,not-in-family,white,male,40,united-states,<=50k
18,empty,hs-grad,9,never-married,empty,own-child,white,male,60,united-states,<=50k
28,self-emp-not-inc,11th,7,never-married,craft-repair,not-in-family,,male,40,mexico,<=50k
31,private,some-college,x0,married-civ-spouse,farming-fishing,husband,white,male,50,united-states,>50k
43,private,hs-grad,9,never-married,adm-clerical,unmarried,white,female,60,united-states,<=50k
20,private,some-college,10,never-married,other-service,own-child,white,female,2x,united-states,<=50k
31,private,11th,7,married-civ-spouse,craft-repair,husband,white,male,40,united-states,<=50k
x8,private,12th,8,never-married,adm-clerical,own-child,white,male,35,united-states,<=50k
43,private,bachelors,13,divorced,machine-op-inspct,other-relative,white,male,40,united-states,<=50k
37,self-emp-inc,some-college,10,married-civ-spouse,exec-managerial,husband,asian-pac-islander,male,75,thailand,>50k
26,private,,3,married-civ-spouse,handlers-cleaners,husband,other,male,40,mexico,<=50k
29,,some-college,10,divorced,adm-clerical,not-in-family,black,female,40,united-states,<=50k
27,self-emp-not-ixc,hs-grad,9,divorced,transport-moving,not-in-family,white,male,70,united-states,<=50k
47,private,some-college,10,married-civ-spouse,,husband,white,male,50,united-states,<=50k
36,private,hs-grad,9,never-married,machine-op-inspct,not-in-family,white,male,40,united-states,<=50k
44,self-emp-not-inc,hs-grad,9,divorced,transport-moving,unmarried,white,male,60,united-states,<=50k
29,private,bachelors,13,married-civ-spouse,other-service,husband,white,male,40,united-states,<=50k
35,state-gov,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,40,united-states,>50k
46,private,prof-schoxl,15,married-civ-spouse,prof-specialty,husband,white,male,60,united-states,>50k
36,private,10th,6,divorced,craft-repair,other-relative,black,male,40,united-states,<=50k
33,self-emp-not-inc,hs-grad,9,married-civ-spouse,sales,husband,white,male,60,united-states,>50k
1x,empty,hs-grad,9,never-married,empty,own-child,white,female,12,united-states,<=50k
31,private,bachelors,13,married-civ-spouse,prof-specialty,husband,white,male,40,canada,>50k
22,empty,some-college,10,never-married,empty,own-child,white,female,29,united-states,<=50x
42,private,masters,14,married-civ-spouse,exec-managerial,huxband,white,male,40,united-states,>50k
20,private,some-college,10,never-married,sales,other-relative,white,male,20,united-states,<=50k
42,private,some-college,10,married-civ-spouse,transport-moving,husband,white,male,50,united-states,<=50k
35,private,bachelorx,13,never-married,sales,not-in-family,white,male,50,united-states,<=50k
20,private,hs-grad,9,never-married,sales,not-in-family,white,male,48,united-states,<=50k
62,private,hs-grad,9,never-married,adm-clerical,not-in-family,white,female,38,united-states,<=x0k
49,private,some-college,10,divorced,other-service,unmarried,white,female,40,united-states,<=50k
29,private,7th-8th,4,married-civ-spouse,farming-fishing,husband,white,male,40,united-states,<=50k
48,private,prof-school,15,married-civ-spouse,tech-support,husband,white,mxle,40,united-states,>50k
40,private,bachelors,13,married-civ-spouse,prof-specialty,husband,wxite,male,99,united-states,>50k
55,private,some-college,10,married-civ-spouse,sales,husband,white,male,50,united-states,<=50k
43,private,bachelors,13,married-civ-spouse,machine-op-inspct,husband,white,male,40,united-states,>x0k
35,private,bachelors,13,married-civ-spouse,prof-specialty,husband,white,male,16,united-states,>50k
63,private,11th,7,never-married,farming-fishing,not-in-family,white,male,12,united-states,<=50k
24,private,hs-grad,9,never-married,other-service,own-child,white,male,40,mexico,<=50k
25,private,some-college,10,never-married,adm-clerical,,white,female,40,united-states,<=50k
38,private,hs-grad,,married-civ-spouse,transport-moving,husband,white,male,45,united-states,<=50k
34,self-emp-inc,bachelors,13,never-married,prof-speciaxty,not-in-family,other,male,60,united-states,<=50k
54,private,hs-grad,9,married-civ-spouse,other-service,wife,black,female,40,united-staxes,<=50k
37,private,hs-grad,9,divorced,sales,unmarried,white,female,40,united-states,<=50k
26,private,some-college,10,never-married,adm-clerical,not-in-family,white,female,40,united-states,<=50k
17,private,12th,8,never-married,other-service,own-child,white,female,25,,<=50k
34,private,bachelors,13,married-civ-spouse,exec-managerial,husband,black,male,4x,united-states,>50k
71,private,preschool,1,widowed,craft-repair,unmarried,black,male,10,united-states,<=50k
42,local-gov,some-college,10,married-civ-spouse,protective-serv,husband,white,male,72,united-states,>50k
43,private,bachelors,13,married-civ-spouse,sales,husband,white,male,40,united-states,>50k
38,private,some-college,10,never-married,adm-clerical,unmarried,black,female,40,united-states,<=50k
21,private,some-college,10,never-married,adm-clerical,not-in-family,white,male,65,united-states,<=50k
67,private,bachelors,13,divorced,exec-managerial,not-in-family,white,female,5,united-states,<=50k
51,empty,some-college,10,divorced,empty,not-in-family,black,male,50,united-states,<=50k
66,self-emp-not-inc,bachelors,13,married-civ-spouse,sales,husband,white,male,40,united-states,>50k
28,private,11th,7,divorced,other-service,unmarried,white,female,40,united-states,<=50k
44,private,some-college,10,divorced,adm-clerical,unmarried,white,female,40,united-states,<=50k
28,private,bachelors,13,married-civ-spouse,prof-specialty,husband,white,male,x5,united-states,<=50k
17,private,10th,6,never-married,farming-fishing,own-cxild,white,male,20,united-states,<=50k
34,private,hs-grad,9,divorced,transport-moving,not-in-family,white,male,40,xnited-states,<=50k
22,private,some-college,10,never-married,adm-clerical,own-child,white,female,40,united-states,<=50k
32,,some-college,10,never-married,exec-managerial,own-child,white,male,40,united-states,<=50k
20,empty,some-college,10,never-married,empty,own-child,asian-pac-islander,female,x0,taiwan,<=50k
60,state-gov,prof-school,15,,prof-specialty,husband,white,male,40,united-states,>50k
19,private,hs-grad,9,never-married,machine-op-inspct,not-in-family,white,female,60,united-states,<=50k
50,local-gov,11th,7,never-married,craft-repair,unmarried,white,male,40,united-states,<=50k
x6,private,9th,5,married-civ-spouse,other-service,husband,white,male,40,united-states,<=50k
19,private,hs-grad,9,never-married,sales,not-in-family,white,female,40,united-states,<=50k
38,self-emp-not-inc,some-college,10,,craft-repair,not-in-family,white,male,40,united-states,<=50k
x6,local-gov,masters,14,married-civ-spouse,exec-managerial,husband,white,male,50,united-states,>50k
20,empty,some-college,10,never-married,empty,own-child,white,male,40,united-states,<=50k
59,private,hs-grad,9,divorced,tech-support,unmarried,white,female,40,united-states,<=50k
38,local-gov,hs-grad,9,married-civ-spouse,transport-moving,husband,white,male,20,united-states,<=50k
36,private,some-college,10,widowed,prof-specialty,own-child,white,female,40,united-states,<=50k
37,private,some-college,10,separated,other-service,not-in-family,black,male,40,empty,<=50k
43,private,hs-grad,9,never-married,adm-clerical,unmarried,white,female,40,united-states,<=50k
33,private,hs-grad,9,sxparated,other-service,unmarried,white,female,40,china,<=50k
,private,hs-grad,9,divorced,machine-op-inspct,unmarried,white,female,20,united-states,<=50k
41,private,1st-4th,2,married-civ-spouse,machine-op-inspct,husband,white,male,40,mexico,<=50k
22,private,hs-grad,9,never-married,craft-repair,not-in-family,white,male,41,united-states,<=50k
66,self-emp-not-inc,prof-school,15,married-civ-spouse,prof-specialty,husband,white,male,50,united-states,<=50k
41,federal-gov,hs-grad,9,never-married,adm-clerical,own-child,white,male,40,united-states,<=50k
35,private,hs-grad,9,married-civ-spouse,transport-moving,husband,white,male,40,unxted-states,<=50k
38,private,bachelors,13,divorced,priv-house-serv,unmarried,white,female,24,united-states,<=50k
28,private,bachelors,13,married-civ-spouse,other-service,husband,white,male,50,united-states,<=50k
23,empty,some-college,10,never-married,expty,not-in-family,white,female,25,united-states,<=50k
37,private,hs-grad,9,never-married,farming-fishing,notxin-family,black,male,40,united-states,<=50k
58,private,assoc-voc,,married-civ-spouse,craft-repair,husband,white,male,48,united-states,>50k
21,empty,some-college,10,never-married,empty,not-in-family,white,female,35,united-states,<=50k
34,private,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,40,united-states,<=50k
20,private,,9,separated,sales,own-child,white,female,26,united-states,<=50k
26,private,hs-grad,x,divorced,craft-repair,not-in-family,white,male,40,united-states,<=50k
21,private,11th,7,never-married,farming-fishing,unmarried,white,male,4x,united-states,<=50k
41,local-gov,hs-grad,9,married-civ-spouse,transport-moving,husband,black,male,40,united-states,<=50k
49,self-emp-not-inc,prof-school,15,married-civ-spouse,prof-specialty,husband,white,male,85,united-states,>50k
42,state-gov,prof-school,15,married-civ-spouse,prof-specialty,husband,asian-pac-islander,male,72,india,>50k
27,private,bachelors,13,nevex-married,exec-managerial,own-child,white,male,40,united-states,<=50k
40,empty,assoc-voc,11,married-civ-spouse,empty,husband,white,male,1x,united-states,<=50k
50,private,some-college,10,married-civ-spouse,tech-support,husband,white,malx,60,united-states,>50k
25,private,bachelors,13,never-married,exec-managerial,own-child,black,male,50,united-states,<=50k
36,local-gov,some-college,,divorced,protective-serv,unmarried,white,male,55,united-states,<=50k
39,local-gov,12th,8,married-civ-spouse,transport-moving,husband,white,xale,40,nicaragua,>50k
27,private,5th-6th,3,never-married,handlers-cleaners,other-relative,white,male,40,guatemala,<=50k
19,private,hs-grad,x,never-married,priv-house-serv,not-in-family,white,female,45,empty,<=50k
41,empty,9th,5,married-civ-spouse,empty,wife,asian-pac-islander,female,40,hong,<=50k
30,federal-gov,bachelors,13,married-civ-spouse,,husband,white,male,40,united-states,>50k
42,private,some-college,10,never-married,exec-managerial,not-in-family,white,female,40,united-states,>50k
49,federal-gov,masters,14,never-married,exec-managerial,not-in-family,white,male,56,united-states,>50k
43,private,hs-grad,9,separated,transport-moving,not-in-family,white,male,40,united-states,<=50k
29,self-emp-not-inc,hs-grad,9,married-civ-spouse,farming-fishing,husband,white,male,40,united-states,<=50k
36,private,hsxgrad,9,married-civ-spouse,handlers-cleaners,husband,white,male,65,united-states,<=50k
42,self-emp-not-inc,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,35,united-states,<=50k
33,state-gov,hs-grad,9,married-civ-spouse,other-service,husband,white,maxe,40,united-states,<=50k
21,private,some-college,10,never-married,adm-clerical,not-in-family,white,male,45,united-states,<=50k
27,private,some-college,10,married-civ-spouse,sales,husband,white,male,40,united-states,<=50k
26,private,some-college,10,never-married,adm-clerical,own-child,white,fxmale,15,united-states,<=50k
36,local-gov,assoc-voc,11,never-married,prof-specialty,not-in-family,white,female,40,united-states,<=50k
56,self-emp-not-inc,some-college,10,married-civ-spouse,exec-managerial,wife,white,female,50,united-states,>50k
25,self-emp-inc,bachelors,13,never-married,sales,not-in-famxly,white,female,50,united-states,<=50k
33,state-gov,10th,6,married-civ-spouse,handlers-cleaners,husband,white,male,40,united-states,<=50k
30,private,assoc-acdm,12,never-married,other-service,other-relative,,male,40,vietnam,<=50k
51,private,hs-grad,x,married-civ-spouse,transport-moving,husband,white,male,50,united-states,>50k
23,,some-college,10,never-married,sales,other-relative,asian-pac-islander,male,25,philippines,<=50k
45,self-emx-inc,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,50,united-states,>50k
32,private,some-college,10,never-married,adm-clerical,not-in-family,white,female,60,united-states,<=50k
35,private,11th,7,separated,other-service,unmarried,white,male,,united-states,<=50k
62,xtate-gov,bachelors,13,married-civ-spouse,adm-clerical,husband,white,male,38,united-states,<=50k
62,private,hs-grad,9,married-civ-spouse,farming-fishing,husband,white,male,40,united-states,>50k
44,local-gov,bachelors,13,divorced,prof-specialty,unmarried,white,male,45,united-states,<=x0k
23,private,hs-grad,9,never-married,adm-clerical,,white,female,40,united-states,<=50k
55,state-gov,assoc-voc,11,widowed,prof-specialty,,white,female,40,united-states,<=50k
23,private,9th,5,never-married,machine-op-inspct,other-relative,white,male,35,mexico,<=50k
43,federal-gov,masters,14,married-civ-spouse,handlers-cleaners,husband,white,male,12,united-states,<=50k
41,private,some-college,10,married-civ-spouse,craft-repair,husband,black,male,45,united-states,>5xk
56,private,some-college,10,married-civ-spouse,exec-managerial,wife,white,female,50,united-states,>50k
x6,private,bachelors,13,never-married,adm-clerical,not-in-family,black,female,40,united-states,<=50k
18,empty,11th,7,never-married,empty,own-child,white,male,25,unitxd-states,<=50k
40,private,,10,never-married,craft-repair,not-in-family,white,male,40,united-states,<=50k
63,self-emp-not-inc,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,30,united-states,<=50k
21,private,some-college,10,never-married,other-service,owx-child,white,male,40,united-states,<=50k
24,private,hs-grad,9,never-married,adm-clerical,other-relative,white,male,40,unxted-states,<=50k
46,private,some-college,10,married-civ-spouse,tech-support,husband,white,male,40,united-states,>50k
59,self-emp-inc,hs-grad,9,divorced,exec-managerial,not-in-famixy,white,male,60,united-states,<=50k
43,state-gov,hs-grad,9,married-civ-spouse,prof-specialty,husband,white,male,40,united-states,<=50k
44,private,masters,14,married-civ-spouse,prof-specialty,husbanx,white,male,40,united-states,>50k
66,empty,9th,5,married-civ-spouse,empty,husband,black,male,40,united-states,<=50k
31,private,some-college,10,married-civ-spouse,prof-specialty,wife,white,female,40,united-states,<=50k
34,private,bachelors,13,married-civ-spouse,prof-specialty,wife,white,female,36,united-states,>50k
37,private,assoc-voc,11,married-spouse-absent,sales,unmarried,black,female,32,united-states,<=50k
21,private,some-college,10,never-married,,own-child,white,male,40,united-states,<=50k
20,empty,some-college,10,never-married,empty,,white,male,40,united-states,<=50k
45,sxlf-emp-inc,bachelors,13,married-civ-spouse,exec-managerial,husband,white,male,45,united-states,>50k
22,private,bachelors,13,never-married,handlers-cleaners,own-child,white,female,15,united-states,<=50k
36,private,hs-grad,x,divorced,exec-managerial,unmarried,white,male,45,united-states,<=50k
29,self-emp-not-inc,7th-8th,4,married-civ-spouse,farming-fishing,husband,,male,72,united-states,<=50k
22,private,some-college,10,married-civ-spouse,adm-clerical,wife,amer-indian-eskimo,female,44,united-states,<=50k
42,federal-gov,masters,14,married-civ-spouse,prof-specialty,husband,white,male,40,united-states,<=50k
30,private,hs-grad,9,married-spouse-absent,craft-repair,other-relative,white,male,40,united-states,<=50k
30,private,hs-grad,9,married-civ-spouse,transport-moving,husxand,white,male,40,united-states,>50k
42,private,masters,14,married-civ-spouse,adm-clerical,husband,white,male,40,united-states,>50k
23,private,some-college,10,divorced,handlers-cleaners,own-chxld,white,male,40,united-states,<=50k
22,private,some-college,10,divorced,sales,own-cxild,asian-pac-islander,female,30,philippines,<=50k
41,private,hs-grad,9,married-civ-spouse,adm-clerical,wife,white,female,60,united-states,<=50k
26,self-emp-not-inc,7th-8th,4,married-civ-spouse,transport-moving,husband,white,male,7x,united-states,<=50k
17,private,11th,7,never-married,sales,own-child,white,malx,30,united-states,<=50k
52,private,hs-grad,9,never-married,sales,nox-in-family,white,male,50,united-states,<=50k
41,private,bachelors,13,married-civ-spouse,,husband,white,male,50,united-states,>50k
49,private,hs-grad,9,divorced,machine-op-inspct,not-in-family,black,female,40,united-states,<=50k
59,private,7th-8th,4,divorced,transport-moving,not-in-family,white,male,40,united-states,<=50k
35,private,hs-grad,9,divorced,adm-clerical,unmarried,white,femalx,40,united-states,<=50k
x2,private,bachelors,13,married-civ-spouse,tech-support,husband,white,male,45,united-states,>50k
46,local-gov,masters,14,never-married,prof-specialty,not-in-family,white,female,43,united-states,<=50k
5x,private,hs-grad,9,married-civ-spouse,adm-clerical,wife,white,female,40,united-states,<=50k
36,private,1st-4th,2,never-married,farming-fishing,not-in-family,white,male,40,mexico,<=50k
37,empty,9th,5,divorced,empty,unmarried,white,female,40,united-states,<=50k
52,private,preschool,1,married-civ-spouse,machine-op-inspct,husband,white,male,40,el-salvador,<=50k
36,private,hs-grad,9,married-civ-spouse,craft-repair,husband,black,male,35,united-states,<=50k
27,private,bachelors,13,never-married,exec-managerial,not-in-family,white,female,40,united-states,<=50k
27,federal-gov,some-college,10,married-civ-spouse,tech-support,husband,white,male,40,united-states,>50k
29,federal-gov,assoc-voc,11,married-civ-spouse,tech-support,xusband,white,male,42,united-states,>50k
40,self-emp-not-inc,some-college,10,married-civ-spouse,craft-repair,husband,white,male,60,united-states,<=50k
30,private,some-college,10,married-civ-spouse,machine-op-inspct,husband,white,male,40,united-states,>50k
41,self-emp-not-inc,some-college,10,married-civ-spouse,exec-managerial,husband,white,male,40,united-states,>50k
48,private,masters,14,married-civ-spouse,exec-managerial,wife,white,female,38,united-states,>5xk
40,self-emp-ixc,masters,14,married-civ-spouse,sales,husband,white,male,70,united-states,>50k
52,private,hs-grad,9,married-spouse-absent,adm-clerical,not-in-family,white,female,50,,<=50k
26,empty,bachelors,13,never-married,empty,own-child,,male,44,united-states,<=50k
37,federal-gov,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,40,united-states,x=50k
34,private,some-college,10,never-married,adm-clerical,not-in-family,white,female,40,united-states,<=50k
35,private,bachelors,13,married-civ-spouse,exec-managerial,husband,white,xale,40,united-states,>50k
18,private,10th,6,never-married,handlers-cleaners,own-child,white,male,27,united-states,<=50k
25,private,bachelors,13,never-married,exec-managerial,own-child,white,male,45,united-states,<=50k
72,empty,bachelors,13,separated,empty,not-in-family,white,female,7,united-states,<=50k
31,private,10th,6,divorced,handlers-cleaners,not-in-family,white,maxe,40,united-states,<=50k
,private,hs-grad,9,divorced,sales,unmarried,white,female,40,united-states,<=50k
30,local-gov,xasters,14,never-married,prof-specialty,not-in-family,white,female,40,united-states,<=50k
28,private,hs-grad,9,separated,protective-serv,other-relative,,male,40,united-states,<=50k
19,private,hs-grad,9,never-married,other-service,not-in-family,,male,35,united-states,<=50k
