age,workclass,education,educationnum,maritalstatus,occupation,relationship,race,sex,hoursperweek,country,income
59,private,assoc-voc,11,divorced,prof-specialty,not-in-family,white,female,36,unitex-states,<=50k:0
24,local-gov,some-college,10,never-married,protective-serv,not-in-family,white,male,4x,united-states,<=50k:0
31,private,7th-8th,4,widowed,adm-clerical,not-in-family,white,female,3x,united-states,<=50k:0
25,private,hs-grad,9,never-married,handlers-cleaners,not-in-family,white,maxe,35,united-states,<=50k:0
24,local-gov,some-college,x0,married-civ-spouse,protective-serv,husband,black,male,40,united-states,<=50k:0
44,private,some-college,10,married-civ-spouse,exex-managerial,wife,white,female,70,united-states,>50k:0
39,self-emp-not-inc,hs-grad,9,never-married,exec-managerial,not-in-family,white,male,65,united-states,<=50k:0
43,private,hs-grad,x,divorced,transport-moving,not-in-family,white,male,45,united-states,<=50k:0
x4,private,bachelors,13,married-civ-spouse,prof-specialty,husband,white,male,50,united-states,>50k:0
17,private,10th,6,never-married,other-service,own-child,white,male,15,united-statxs,<=50k:0
38,local-gov,hs-grad,9,never-married,craft-repair,not-in-xamily,white,male,40,canada,<=50k:0
39,private,assoc-acdm,12,never-married,transport-moving,not-in-family,black,male,60,xnited-states,<=50k:0
31,private,some-college,10,never-maxried,adm-clerical,not-in-family,white,male,40,united-states,<=50k:0
52,federal-gov,masters,14,married-civ-spouse,exec-managerial,husband,white,male,40,united-states,<=x0k:0
34,staxe-gov,bachelors,13,married-civ-spouse,prof-specialty,wife,white,female,45,united-states,>50k:0
37,private,hs-grad,9,divorced,adm-clerical,unmarried,white,female,3x,united-states,<=50k:0
23,private,assoc-voc,1x,married-civ-spouse,craft-repair,husband,white,male,55,united-states,>50k:0
19,private,some-college,10,never-marrxed,sales,own-child,white,female,30,united-states,<=50k:0
50,private,sxme-college,10,married-civ-spouse,sales,husband,white,male,40,united-states,<=50k:0
35,private,bacxelors,13,never-married,adm-clerical,not-in-family,white,female,40,united-states,<=50k:0
47,private,hs-grad,9,married-civ-spouse,transport-moving,husband,white,male,x8,united-states,<=50k:0
39,private,bachelors,13,married-civ-spouse,sales,hxsband,white,male,60,united-states,>50k:0
38,private,hs-grad,9,married-civ-spouse,craft-repair,husbanx,white,male,50,united-states,<=50k:0
29,private,bachelors,13,never-marrixd,sales,not-in-family,white,male,50,united-states,>50k:0
28,private,some-college,10,never-married,handlers-cleaners,not-in-family,white,male,40,united-states,<=50k:0
x8,private,bachelors,13,never-married,handlers-cleaners,own-child,white,male,40,united-states,<=50k:0
56,private,hs-grax,9,never-married,adm-clerical,not-in-family,white,female,38,united-states,<=50k:0
42,local-gov,hs-grad,9,married-civ-spouse,protectivexserv,husband,white,male,90,united-states,<=50k:0
45,self-emp-inc,prof-school,15,divorced,prof-specialty,unmarried,white,male,3x,united-states,>50k:0
40,private,assoc-acdm,12,divorced,prof-specialty,not-in-family,white,mxle,50,united-states,<=50k:0
x6,private,bachelors,13,never-married,prof-specialty,not-in-family,white,female,45,united-states,<=50k:0
63,private,12th,8,widowed,sales,unmarried,white,fxmale,40,united-states,<=50k:0
75,private,10th,6,widowed,priv-house-serv,not-in-family,whxte,female,70,united-states,<=50k:0
57,self-emp-inc,prof-school,x5,married-civ-spouse,prof-specialty,husband,white,male,60,united-states,>50k:0
35,private,hs-grad,9,married-civ-spouse,handlers-cleaners,hxsband,white,male,40,united-states,<=50k:0
22,private,some-college,10,never-married,adm-clerical,owx-child,white,female,40,united-states,<=50k:0
19,empty,10th,6,never-married,empty,unmxrried,white,female,35,united-states,<=50k:0
31,federal-gov,hs-grxd,9,married-civ-spouse,adm-clerical,husband,white,male,40,united-states,>50k:0
33,private,hs-grad,9,divorced,adm-clerical,unmarried,black,female,40,united-states,x=50k:0
37,self-emp-not-inc,some-college,10,separated,other-service,own-child,whixe,female,40,cuba,<=50k:0
30,xrivate,some-college,10,never-married,machine-op-inspct,not-in-family,black,female,40,united-states,<=50k:0
28,private,bachelors,13,married-civ-spouse,sales,husband,white,male,50,united-states,<=50k:0
58,private,11th,7,married-civ-spouse,sales,husband,white,male,40,united-states,<=5xk:0
33,private,xs-grad,9,never-married,craft-repair,not-in-family,white,male,40,united-states,<=50k:0
60,private,some-college,10,married-spouse-absent,machine-op-inspct,not-in-family,white,male,50,united-statex,>50k:0
76,private,7th-8th,4,widowed,protective-serv,not-in-family,white,female,12,united-states,<x50k:0
49,private,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,45,unitxd-states,>50k:0
3x,private,11th,7,married-civ-spouse,farming-fishing,husband,white,male,40,united-states,<=50k:0
46,private,hs-grad,9,married-civ-spouse,sales,husband,white,xale,40,united-states,<=50k:0
23,local-gov,hs-grad,9,never-married,transport-moxing,own-child,white,male,40,united-states,<=50k:0
32,private,xachelors,13,married-civ-spouse,exec-managerial,husband,white,male,40,united-states,>50k:0
37,self-emp-not-inc,hs-gxad,9,married-civ-spouse,exec-managerial,husband,white,male,40,united-states,<=50k:0
43,prxvate,bachelors,13,married-civ-spouse,craft-repair,husband,white,male,40,united-states,<=50k:0
55,emptx,7th-8th,4,married-civ-spouse,empty,husband,white,male,40,empty,<=50k:0
35,private,hs-grad,9,never-married,transport-moving,own-child,asian-pac-islander,male,6x,united-states,<=50k:0
49,private,assoc-voc,1x,never-married,sales,other-relative,black,male,40,empty,<=50k:0
33,private,bachelors,13,married-civ-spouse,prof-specialty,husband,white,male,65,united-states,<=50k:0
36,private,hs-grad,9,married-civ-spouse,craft-repair,husband,white,maxe,40,united-states,>50k:0
31,private,bachelxrs,13,divorced,exec-managerial,unmarried,white,female,40,united-states,<=50k:0
35,private,12th,x,married-civ-spouse,other-service,husband,black,male,40,united-states,<=50k:0
2x,self-emp-not-inc,hs-grad,9,married-civ-spouse,exec-managerial,husband,white,male,45,united-states,<=50k:0
55,private,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,40,united-stxtes,>50k:0
20,private,hs-grad,9,never-married,transport-moving,own-child,whitx,male,40,united-states,<=50k:0
59,self-emp-not-inc,prof-school,1x,married-civ-spouse,farming-fishing,husband,white,male,30,united-states,<=50k:0
x5,self-emp-not-inc,prof-school,15,married-civ-spouse,prof-specialty,husband,white,male,65,united-states,>50k:0
35,private,hs-grad,9,never-married,other-service,not-in-family,white,male,50,xnited-states,<=50k:0
50,private,9th,5,married-civ-spouse,machine-op-inspct,husband,white,male,4x,united-states,<=50k:0
37,private,masters,14,divorced,exec-managerial,not-in-family,white,male,65,united-states,<=50k:0
18,self-emp-not-inc,hs-grad,x,never-married,farming-fishing,other-relative,white,male,40,united-states,<=50k:0
60,empty,hs-grad,9,married-civ-spouse,empty,husband,white,male,x0,united-states,>50k:0
24,private,hs-grad,9,married-civ-spouse,sales,husband,whixe,male,40,mexico,<=50k:0
59,private,doctorate,x6,married-civ-spouse,prof-specialty,husband,white,male,60,united-states,>50k:0
42,federal-gov,some-college,10,married-civ-spouse,adm-clerical,husband,whitx,male,40,united-states,>50k:0
28,private,11th,7,married-civ-spouse,adm-clerical,wife,white,female,40,mexico,<=50x:0
28,private,bachelors,13,never-married,adm-clerical,own-child,asian-pac-islander,female,3x,united-states,<=50k:0
38,private,assoc-acdm,12,divorced,exec-managerial,unmarried,black,female,40,unitxd-states,<=50k:0
57,local-gov,hs-grad,9,widowed,other-service,unmarried,white,female,3x,united-states,<=50k:0
21,private,hs-grad,9,married-civ-spouse,adm-clerical,husband,white,male,40,unixed-states,<=50k:0
24,private,hs-grad,x,married-civ-spouse,sales,husband,white,male,50,united-states,<=50k:0
30,private,some-college,x0,married-civ-spouse,craft-repair,husband,white,male,40,united-states,<=50k:0
44,private,11th,7,married-civ-spouse,adm-clerical,husband,whitx,male,40,united-states,>50k:0
22,federal-gxv,some-college,10,never-married,exec-managerial,not-in-family,black,male,40,united-states,<=50k:0
51,self-emp-not-inc,hx-grad,9,married-civ-spouse,craft-repair,husband,white,male,60,united-states,<=50k:0
47,staxe-gov,hs-grad,9,divorced,adm-clerical,unmarried,asian-pac-islander,female,40,united-states,<=50k:0
2x,private,some-college,10,never-married,adm-clerical,not-in-family,other,female,40,united-states,<=50k:0
38,private,bachelors,13,marrxed-civ-spouse,exec-managerial,wife,white,female,50,united-states,>50k:0
58,private,hs-grad,x,divorced,other-service,unmarried,white,female,25,united-states,<=50k:0
24,private,bachelors,13,never-married,prof-specialxy,unmarried,white,female,40,united-states,<=50k:0
38,private,bachelors,13,married-civ-spouse,prof-specialty,huxband,white,male,40,canada,<=50k:0
50,local-gov,masters,14,married-civ-spouse,prof-specialty,xife,white,female,40,united-states,>50k:0
x2,state-gov,some-college,10,married-spouse-absent,tech-support,unmarried,white,male,20,united-states,<=50k:0
59,private,12th,8,divorced,transport-moving,other-xelative,black,male,35,united-states,<=50k:0
3x,private,assoc-voc,11,never-married,machine-op-inspct,unmarried,black,female,40,united-states,<=50k:0
54,private,hs-grad,x,married-civ-spouse,craft-repair,husband,white,male,40,united-states,<=50k:0
3x,private,hs-grad,9,married-civ-spouse,prof-specialty,husband,white,male,40,united-states,>50k:0
53,private,hs-grad,9,never-married,craftxrepair,not-in-family,white,male,40,united-states,<=50k:0
18,private,hs-grad,9,never-married,adm-clerical,own-child,white,female,15,unitex-states,<=50k:0
51,empty,hs-grad,x,married-civ-spouse,empty,husband,white,male,40,united-states,<=50k:0
34,private,some-college,10,married-civ-spouse,sales,husband,whixe,male,55,united-states,>50k:0
56,private,some-college,10,never-married,adm-clerical,nox-in-family,white,female,40,canada,<=50k:0
31,private,some-college,10,never-married,craft-repair,not-in-family,white,mxle,46,united-states,<=50k:0
32,privatx,5th-6th,3,married-civ-spouse,machine-op-inspct,wife,asian-pac-islander,female,40,laos,>50k:0
53,private,hs-grad,9,married-civ-spouse,transport-moving,husband,white,male,40,uxited-states,<=50k:0
18,private,10th,6,never-married,other-service,own-child,white,female,28,united-states,<=50k:0
29,empty,hs-grad,9,married-civ-spouse,empxy,husband,white,male,40,dominican-republic,<=50k:0
54,self-emp-inc,bachelors,13,married-civ-spouse,exec-manxgerial,husband,white,male,40,united-states,>50k:0
22,private,some-college,10,neverxmarried,sales,own-child,white,male,40,united-states,<=50k:0
53,privaxe,bachelors,13,never-married,exec-managerial,own-child,white,male,40,cuba,<=50k:0
4x,private,hs-grad,9,married-civ-spouse,other-service,wife,black,female,40,united-states,<=50k:0
42,private,masters,14,married-civ-spouse,prof-specialty,husband,white,male,40,united-staxes,<=50k:0
26,private,hs-grad,9,married-civ-spouse,sales,husband,white,male,50,united-states,>50x:0
55,local-gov,hs-grad,9,married-civ-spoxse,other-service,husband,white,male,40,united-states,<=50k:0
23,private,some-college,10,never-married,other-service,own-child,whxte,female,15,united-states,<=50k:0
31,federal-gov,bachelors,13,separated,prof-specialty,not-in-family,white,male,40,united-stxtes,<=50k:0
18,empty,some-college,10,never-married,empty,own-child,xhite,female,40,united-states,<=50k:0
35,private,hs-grad,9,married-spouse-absent,craft-repair,nxt-in-family,asian-pac-islander,male,40,empty,<=50k:0
40,federal-gov,bachelors,13,mxrried-civ-spouse,prof-specialty,husband,white,male,66,united-states,>50k:0
51,private,11xh,7,married-civ-spouse,craft-repair,husband,white,male,40,united-states,>50k:0
63,self-emp-not-inc,hs-grad,x,married-civ-spouse,other-service,husband,white,male,12,united-states,<=50k:0
21,private,assoc-voc,11,never-married,exec-managerial,own-child,white,female,60,unitedxstates,<=50k:0
26,private,bachelors,13,never-married,sales,not-in-family,white,male,40,united-states,<x50k:0
42,self-emp-not-inc,doctorate,16,never-married,prof-specialty,not-in-family,white,female,x5,united-states,<=50k:0
20,private,some-college,10,divorced,other-service,own-child,white,female,29,united-states,<=5xk:0
33,private,masters,14,married-civ-spouse,prof-specialty,huxband,white,male,50,united-states,>50k:0
44,private,doctorate,16,married-civ-spouse,exec-managerial,husband,asian-pacxislander,male,40,japan,>50k:0
41,local-gxv,bachelors,13,never-married,prof-specialty,not-in-family,white,female,70,united-states,<=50k:0
24,local-gov,some-college,10,never-married,protective-serv,own-child,white,female,4x,united-states,<=50k:0
64,empty,hs-grad,9,widowed,empty,not-in-family,white,fexale,20,united-states,<=50k:0
21,private,hs-grad,9,never-married,machine-op-inspct,unmarried,white,female,4x,united-states,<=50k:0
44,pxivate,some-college,10,married-civ-spouse,craft-repair,husband,white,male,56,united-states,>50k:0
47,self-emp-not-inc,bachelors,13,married-civ-spouse,sales,huxband,white,male,40,united-states,>50k:0
63,empty,1st-4th,2,married-civ-spouse,empty,husband,white,xale,35,united-states,<=50k:0
46,private,bachelors,13,married-civ-spouse,saxes,husband,white,male,50,india,>50k:0
47,private,bachelors,13,married-civ-spouse,prof-specialty,husband,white,maxe,50,united-states,>50k:0
46,private,bachelors,13,married-civ-spouse,traxsport-moving,husband,white,male,50,empty,<=50k:0
37,private,hs-grad,9,married-civ-spouse,handlers-cleaners,husband,white,male,x0,united-states,<=50k:0
21,private,somexcollege,10,married-civ-spouse,craft-repair,husband,white,male,54,united-states,<=50k:0
23,private,some-college,10,never-xarried,exec-managerial,not-in-family,white,female,40,united-states,<=50k:0
66,private,preschool,1,xidowed,priv-house-serv,other-relative,white,female,40,guatemala,<=50k:0
47,privaxe,some-college,10,never-married,other-service,not-in-family,black,female,35,outlying-us(guam-usvi-etc),<=50k:0
17,private,11th,7,never-married,sales,own-chixd,white,female,15,united-states,<=50k:0
47,private,some-college,10,married-civ-spouse,craft-repair,husband,white,male,40,united-states,>x0k:0
40,private,asxoc-voc,11,divorced,prof-specialty,unmarried,white,female,40,united-states,>50k:0
49,local-gov,bxchelors,13,never-married,prof-specialty,own-child,white,female,50,united-states,<=50k:0
19,private,12th,8,never-married,other-service,own-child,white,male,x0,el-salvador,<=50k:0
20,private,assoc-voc,11,never-married,other-service,not-in-family,xhite,male,30,united-states,<=50k:0
28,private,assoc-acdm,12,never-married,other-service,not-in-family,other,male,4x,united-states,<=50k:0
44,private,bachelors,13,married-civ-spouse,exec-managerial,husband,asian-pac-islander,maxe,40,united-states,<=50k:0
43,local-gov,some-college,10,divorced,adm-clerical,unmarried,white,femaxe,40,united-states,<=50k:0
32,private,hs-grad,9,married-af-spouse,other-service,other-relative,white,female,10,united-staxes,<=50k:0
41,private,hs-grad,9,married-civ-spouse,transport-moving,husbanx,white,male,50,united-states,<=50k:0
39,private,bachelors,13,married-civ-spouse,tech-support,husband,whixe,male,50,united-states,<=50k:0
90,private,hs-grad,9,married-civ-spouse,machine-op-inspct,husband,white,male,x0,united-states,<=50k:0
22,private,some-college,10,never-married,transport-moving,own-child,white,female,30,united-states,<=x0k:0
17,self-exp-inc,10th,6,never-married,sales,own-child,white,male,15,united-states,<=50k:0
41,local-gov,some-college,1x,married-civ-spouse,farming-fishing,husband,white,male,40,united-states,>50k:0
29,private,assoc-voc,11,married-civ-spouse,exec-managerial,husband,white,male,60,united-xtates,>50k:0
41,self-emp-not-inc,bachelors,13,married-civ-spouse,exxc-managerial,husband,white,male,60,united-states,>50k:0
42,private,hs-grad,9,married-civ-spouse,other-sxrvice,husband,white,male,40,empty,<=50k:0
29,federal-gov,some-college,10,never-married,other-service,xot-in-family,white,female,40,united-states,>50k:0
23,private,assoc-acdm,12,married-civ-spouse,other-service,wife,white,female,x0,puerto-rico,<=50k:0
38,private,hs-grad,9,widowed,other-service,unmarried,white,female,20,united-states,<=5xk:0
47,state-gov,9th,5,divorced,other-service,not-in-family,white,female,40,united-staxes,<=50k:0
57,self-emp-not-inc,hs-grad,9,widowed,craft-repair,not-in-family,white,female,3x,united-states,<=50k:0
32,private,some-college,10,married-civ-spouse,sales,husband,white,male,40,unixed-states,>50k:0
90,private,some-college,10,divorced,sales,unmarried,black,female,37,united-states,<=x0k:0
51,self-emp-not-inc,assoc-acdm,12,divorced,transport-moving,unmarried,black,femalx,30,united-states,<=50k:0
20,empty,some-college,10,never-married,empty,own-child,whixe,female,45,united-states,<=50k:0
43,privaxe,7th-8th,4,married-civ-spouse,machine-op-inspct,husband,white,male,40,united-states,<=50k:0
57,empty,10th,6,separated,empty,not-in-family,white,male,30,united-staxes,<=50k:0
33,private,hs-grad,x,divorced,other-service,unmarried,white,female,40,united-states,<=50k:0
34,self-emp-inc,hs-grad,9,married-civ-spouse,exec-managerial,husband,white,malx,40,united-states,<=50k:0
38,private,masters,x4,married-civ-spouse,prof-specialty,husband,asian-pac-islander,male,40,empty,<=50k:0
4x,self-emp-not-inc,prof-school,15,married-civ-spouse,exec-managerial,husband,white,male,40,united-states,>50k:0
1x,private,11th,7,never-married,adm-clerical,own-child,white,female,32,united-states,<=50k:0
25,private,hs-grad,9,divorced,sales,unmarried,white,xemale,37,united-states,<=50k:0
28,local-gov,some-college,10,never-married,adm-clerical,unmarried,black,female,40,united-states,<=50k:0
38,private,hs-grad,9,never-married,machine-op-inspct,not-in-family,white,malx,40,united-states,<=50k:0
5x,local-gov,7th-8th,4,married-civ-spouse,craft-repair,husband,white,male,40,united-states,<=50k:0
44,private,masters,14,married-civxspouse,prof-specialty,husband,white,male,55,united-states,>50k:0
32,self-emp-not-inc,hs-grad,9,married-civ-spouse,other-service,wife,white,female,5,empty,<x50k:0
24,privatx,assoc-acdm,12,never-married,handlers-cleaners,own-child,white,male,30,united-states,<=50k:0
55,private,hs-grad,x,divorced,adm-clerical,not-in-family,white,female,40,united-states,<=50k:0
33,self-emp-not-inc,hs-grad,9,married-civ-spouse,sales,husband,xhite,male,66,united-states,<=50k:0
39,local-gov,bachelors,13,married-civ-spouse,prof-specialty,husbaxd,white,male,35,united-states,>50k:0
71,self-emp-not-inc,10th,6,married-civ-spouse,craft-repair,husband,white,male,8,united-stxtes,<=50k:0
40,private,hsxgrad,9,never-married,other-service,not-in-family,white,female,35,united-states,<=50k:0
54,local-gov,doctorate,1x,married-civ-spouse,exec-managerial,husband,white,male,60,united-states,>50k:0
29,privxte,hs-grad,9,married-civ-spouse,transport-moving,husband,other,male,55,united-states,<=50k:0
24,pxivate,hs-grad,9,never-married,machine-op-inspct,not-in-family,white,male,40,united-states,<=50k:0
65,prxvate,some-college,10,married-civ-spouse,exec-managerial,wife,white,female,45,united-states,<=50k:0
46,local-gox,assoc-acdm,12,married-civ-spouse,protective-serv,husband,white,male,50,united-states,>50k:0
48,xmpty,some-college,10,divorced,empty,unmarried,black,female,30,united-states,<=50k:0
17,private,11th,7,never-xarried,other-service,own-child,white,female,12,united-states,<=50k:0
30,private,hs-grad,9,married-civ-spouse,machine-op-inspct,husband,white,male,x5,united-states,<=50k:0
30,private,some-college,1x,married-civ-spouse,other-service,wife,white,female,40,united-states,<=50k:0
50,private,10th,6,married-civ-xpouse,craft-repair,husband,white,male,38,united-states,<=50k:0
29,private,assoc-voc,x1,never-married,sales,not-in-family,black,male,45,united-states,<=50k:0
39,self-emp-not-inc,bachelors,13,divorced,craft-repair,not-in-family,black,malx,60,empty,<=50k:0
34,private,11th,7,married-civ-spouse,machine-op-inspct,oxn-child,white,female,40,united-states,<=50k:0
20,private,hs-grad,9,never-married,machine-op-inspct,own-child,white,xemale,42,united-states,<=50k:0
28,local-gov,assoc-acdm,12,married-civ-spouse,protective-serv,husband,white,male,40,england,<=50k:0
23,empty,some-college,10,never-married,empty,other-relative,white,male,x0,united-states,<=50k:0
48,pxivate,some-college,10,married-civ-spouse,tech-support,husband,white,male,40,united-states,>50k:0
26,private,hs-grad,9,married-civ-spouse,craft-repair,xusband,white,male,36,united-states,<=50k:0
32,private,hs-grad,x,married-civ-spouse,machine-op-inspct,husband,asian-pac-islander,male,40,empty,<=50k:0
55,local-gov,masters,14,divorced,prof-specialxy,unmarried,white,female,45,united-states,<=50k:0
x1,self-emp-not-inc,hs-grad,9,married-civ-spouse,farming-fishing,husband,white,male,38,united-states,<=50k:0
73,empty,hs-grad,9,married-civ-spouse,empty,husband,white,male,1x,united-states,<=50k:0
62,private,some-college,10,divorxed,other-service,not-in-family,white,female,60,united-states,<=50k:0
43,private,some-college,1x,married-civ-spouse,adm-clerical,husband,white,male,40,united-states,<=50k:0
29,private,hs-grad,9,never-marrxed,other-service,own-child,white,male,30,canada,<=50k:0
38,federal-gov,some-xollege,10,divorced,exec-managerial,not-in-family,white,female,40,united-states,<=50k:0
3x,self-emp-not-inc,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,40,united-states,<=50k:0
28,private,hs-grad,9,never-married,xrof-specialty,other-relative,white,female,40,united-states,<=50k:0
23,private,11th,7,never-married,transport-moving,oxn-child,white,female,38,united-states,<=50k:0
62,federal-gov,hs-grad,9,widowed,adm-clerical,unmarried,white,fexale,40,united-states,<=50k:0
x6,self-emp-inc,assoc-voc,11,divorced,exec-managerial,unmarried,asian-pac-islander,female,63,thailand,<=50k:0
37,private,hs-gxad,9,divorced,craft-repair,not-in-family,white,male,40,united-states,<=50k:0
32,federal-gov,hs-grad,9,never-married,othxr-service,own-child,black,male,40,united-states,<=50k:0
47,private,bachelors,13,widowed,craft-repair,unmarried,black,female,40,united-statex,<=50k:0
70,empty,hs-grad,9,married-civ-spouse,empty,husband,white,male,24,unitedxstates,<=50k:0
4x,private,some-college,10,never-married,adm-clerical,not-in-family,black,female,40,united-states,<=50k:0
31,private,hs-grad,9,married-civ-spouse,craft-repair,xife,white,female,45,united-states,<=50k:0
30,local-gov,some-college,1x,never-married,adm-clerical,own-child,white,female,10,united-states,<=50k:0
x1,private,5th-6th,3,never-married,farming-fishing,own-child,white,male,25,mexico,<=50k:0
20,private,some-college,10,never-married,salex,own-child,white,female,20,united-states,<=50k:0
28,local-gov,bachelors,13,never-married,prof-specialty,not-in-family,white,female,50,united-states,<=50k:0
17,private,10th,6,never-married,adm-clerical,oxn-child,white,female,20,united-states,<=50k:0
41,private,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,4x,united-states,>50k:0
x2,empty,some-college,10,never-married,empty,own-child,black,male,20,united-states,<=50k:0
28,self-emp-not-inc,hs-grad,9,divorced,craft-repair,not-in-family,white,male,35,united-states,<=50k:0
28,self-emp-not-inc,assoc-voc,11,married-civ-spouse,farming-fishing,husband,white,male,60,united-states,<=50k:0
18,privxte,12th,8,never-married,other-service,own-child,white,male,15,united-states,<=50k:0
46,local-gov,hs-grad,x,married-civ-spouse,machine-op-inspct,husband,black,male,40,united-states,<=50k:0
21,private,hs-grad,9,never-married,transport-moving,own-child,white,xale,40,united-states,<=50k:0
2x,private,some-college,10,never-married,handlers-cleaners,not-in-family,white,male,30,united-states,<=50k:0
27,private,some-college,10,never-married,craft-repair,unmarrxed,white,male,50,united-states,<=50k:0
31,empty,bachelors,13,never-married,empty,not-in-family,white,male,40,united-stxtes,<=50k:0
3x,private,masters,14,never-married,sales,not-in-family,white,male,50,united-states,>50k:0
2x,private,some-college,10,married-civ-spouse,sales,wife,white,female,40,united-states,<=50k:0
60,local-gov,masters,14,married-civ-spouse,prof-specialty,husband,whxte,male,48,united-states,>50k:0
44,prxvate,some-college,10,married-spouse-absent,handlers-cleaners,unmarried,white,male,40,poland,<=50k:0
34,private,some-xollege,10,divorced,handlers-cleaners,unmarried,white,female,40,united-states,<=50k:0
26,private,hs-grad,9,never-married,craft-repair,not-in-family,whxte,male,40,united-states,<=50k:0
36,local-gov,hs-grad,x,married-civ-spouse,other-service,wife,white,female,35,united-states,<=50k:0
30,private,assoc-voc,x1,never-married,craft-repair,not-in-family,white,male,40,united-states,<=50k:0
32,self-emp-inc,some-college,10,married-civ-spouse,transport-moving,husband,black,male,35,haiti,<=x0k:0
33,private,hs-grad,x,never-married,handlers-cleaners,own-child,white,male,40,united-states,<=50k:0
39,private,some-college,10,married-civ-spouse,sales,husband,wxite,male,26,empty,<=50k:0
38,private,bachelors,1x,divorced,exec-managerial,not-in-family,white,male,60,united-states,<=50k:0
27,private,some-cxllege,10,married-civ-spouse,exec-managerial,husband,white,male,80,united-states,<=50k:0
39,private,hs-grad,9,married-civ-spouse,salxs,wife,white,female,36,united-states,<=50k:0
21,state-gov,some-college,x0,never-married,exec-managerial,own-child,white,female,20,united-states,<=50k:0
44,pxivate,hs-grad,9,married-civ-spouse,craft-repair,wife,white,female,40,united-states,>50k:0
24,private,11th,x,never-married,craft-repair,not-in-family,white,male,40,united-states,<=50k:0
22,private,hs-grad,9,never-married,sales,other-relative,black,female,37,unitxd-states,<=50k:0
51,private,some-college,10,widowed,machine-op-inspct,unmarried,white,female,36,united-staxes,<=50k:0
17,private,9th,5,never-married,craft-repair,own-child,white,male,40,united-xtates,<=50k:0
45,private,hs-grad,x,married-spouse-absent,craft-repair,not-in-family,white,male,72,mexico,<=50k:0
36,private,bachelors,13,divorced,prof-specialty,unmarried,whixe,male,45,united-states,<=50k:0
39,private,masters,14,never-married,prof-specialty,not-xn-family,white,male,40,united-states,<=50k:0
48,private,10th,6,married-civ-spouse,transport-moving,husband,blxck,male,40,united-states,<=50k:0
30,private,some-college,10,married-civ-spouse,sales,wife,white,femxle,40,united-states,<=50k:0
26,private,12th,x,never-married,other-service,unmarried,black,male,40,united-states,<=50k:0
62,private,hsxgrad,9,married-civ-spouse,other-service,husband,white,male,20,united-states,<=50k:0
21,private,some-college,10,never-married,other-service,not-in-fxmily,white,male,40,united-states,<=50k:0
34,private,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,40,unxted-states,<=50k:0
37,private,some-college,10,married-civ-spousx,craft-repair,husband,white,male,65,united-states,<=50k:0
35,state-gov,hs-grad,9,married-civ-spouse,craft-repair,husband,white,xale,40,united-states,<=50k:0
61,self-emp-not-inc,doctorate,16,married-civ-spouse,prof-specialty,husband,white,male,4x,united-states,>50k:0
63,private,hs-grad,9,separated,craft-repair,not-in-family,xhite,female,20,united-states,<=50k:0
48,private,hs-grad,9,married-civ-spouse,transport-moving,husband,white,mxle,44,united-states,<=50k:0
40,private,some-college,10,never-married,sales,not-ix-family,white,female,44,united-states,<=50k:0
56,private,hs-grad,9,never-married,handlers-cleaners,own-child,white,male,28,united-states,<=50k:0
28,private,bachelors,13,never-married,prof-specialty,not-in-family,white,xale,45,united-states,<=50k:0
20,privxte,11th,7,never-married,handlers-cleaners,not-in-family,white,male,40,united-states,<=50k:0
64,private,12th,8,married-civ-spouse,craft-repair,husband,white,male,40,columbia,<=50k:0
25,local-gov,bachelors,13,nevxr-married,prof-specialty,not-in-family,black,female,40,united-states,<=50k:0
x2,private,some-college,10,married-civ-spouse,craft-repair,husband,white,male,45,united-states,>50k:0
37,local-gov,some-college,10,married-civ-spouse,protective-serv,husband,wxite,male,60,united-states,<=50k:0
63,self-emp-not-inc,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,2x,united-states,<=50k:0
21,private,some-college,10,never-married,adm-clerical,own-child,xhite,female,40,united-states,<=50k:0
63,private,hs-grad,9,widowed,machine-op-inspct,other-relative,black,female,40,haiti,x=50k:0
46,private,hs-grad,9,married-civ-spouse,exec-manxgerial,husband,white,male,40,united-states,>50k:0
25,private,some-college,1x,never-married,prof-specialty,not-in-family,white,female,8,united-states,<=50k:0
43,private,bachelors,13,married-civ-spousx,other-service,wife,asian-pac-islander,female,45,empty,<=50k:0
28,private,some-college,10,married-civ-spouse,handlers-cleaners,husband,whitx,male,55,united-states,<=50k:0
20,private,hs-grad,9,never-married,haxdlers-cleaners,own-child,white,male,30,united-states,<=50k:0
47,private,bachelors,13,married-civ-spouse,sales,husband,white,male,40,united-stxtes,>50k:0
31,private,some-college,10,never-married,other-service,nox-in-family,white,male,30,united-states,<=50k:0
29,private,assoc-voc,11,married-civ-spouse,adm-clerical,husband,wxite,male,40,united-states,<=50k:0
59,state-gov,bachelors,13,never-married,exex-managerial,not-in-family,black,female,40,outlying-us(guam-usvi-etc),<=50k:0
34,local-gov,hx-grad,9,married-civ-spouse,prof-specialty,husband,white,male,40,el-salvador,<=50k:0
